source_row,movimiento,repeticion_id,ventana,fold
1068,000,000_0134,5,4
1069,000,000_0134,6,4
1070,000,000_0134,7,4
1071,000,000_0134,8,4
1072,000,000_0135,1,3
1073,000,000_0135,2,3
1074,000,000_0135,3,3
1075,000,000_0135,4,3
1076,000,000_0135,5,3
1077,000,000_0135,6,3
1078,000,000_0135,7,3
1079,000,000_0135,8,3
1080,000,000_0136,1,2
1081,000,000_0136,2,2
1082,000,000_0136,3,2
1083,000,000_0136,4,2
1084,000,000_0136,5,2
1085,000,000_0136,6,2
1086,000,000_0136,7,2
1087,000,000_0136,8,2
1088,000,000_0137,1,1
1089,000,000_0137,2,1
1090,000,000_0137,3,1
1091,000,000_0137,4,1
1092,000,000_0137,5,1
1093,000,000_0137,6,1
1094,000,000_0137,7,1
1095,000,000_0137,8,1
1096,000,000_0138,1,5
1097,000,000_0138,2,5
1098,000,000_0138,3,5
1099,000,000_0138,4,5
1100,000,000_0138,5,5
1101,000,000_0138,6,5
1102,000,000_0138,7,5
1103,000,000_0138,8,5
1104,000,000_0139,1,4
1105,000,000_0139,2,4
1106,000,000_0139,3,4
1107,000,000_0139,4,4
1108,000,000_0139,5,4
1109,000,000_0139,6,4
1110,000,000_0139,7,4
1111,000,000_0139,8,4
1112,000,000_0140,1,3
1113,000,000_0140,2,3
1114,000,000_0140,3,3
1115,000,000_0140,4,3
1116,000,000_0140,5,3
1117,000,000_0140,6,3
1118,000,000_0140,7,3
1119,000,000_0140,8,3
1120,000,000_0141,1,2
1121,000,000_0141,2,2
1122,000,000_0141,3,2
1123,000,000_0141,4,2
1124,000,000_0141,5,2
1125,000,000_0141,6,2
1126,000,000_0141,7,2
1127,000,000_0141,8,2
1128,000,000_0142,1,1
1129,000,000_0142,2,1
1130,000,000_0142,3,1
1131,000,000_0142,4,1
1132,000,000_0142,5,1
1133,000,000_0142,6,1
1134,000,000_0142,7,1
1135,000,000_0142,8,1
1136,000,000_0143,1,5
1137,000,000_0143,2,5
1138,000,000_0143,3,5
1139,000,000_0143,4,5
1140,000,000_0143,5,5
1141,000,000_0143,6,5
1142,000,000_0143,7,5
1143,000,000_0143,8,5
1144,000,000_0144,1,4
1145,000,000_0144,2,4
1146,000,000_0144,3,4
1147,000,000_0144,4,4
1148,000,000_0144,5,4
1149,000,000_0144,6,4
1150,000,000_0144,7,4
1151,000,000_0144,8,4
1152,000,000_0145,1,3
1153,000,000_0145,2,3
1154,000,000_0145,3,3
1155,000,000_0145,4,3
1156,000,000_0145,5,3
1157,000,000_0145,6,3
1158,000,000_0145,7,3
1159,000,000_0145,8,3
1160,000,000_0146,1,2
1161,000,000_0146,2,2
1162,000,000_0146,3,2
1163,000,000_0146,4,2
1164,000,000_0146,5,2
1165,000,000_0146,6,2
1166,000,000_0146,7,2
1167,000,000_0146,8,2
1168,000,000_0147,1,1
1169,000,000_0147,2,1
1170,000,000_0147,3,1
1171,000,000_0147,4,1
1172,000,000_0147,5,1
1173,000,000_0147,6,1
1174,000,000_0147,7,1
1175,000,000_0147,8,1
1176,000,000_0148,1,5
1177,000,000_0148,2,5
1178,000,000_0148,3,5
1179,000,000_0148,4,5
1180,000,000_0148,5,5
1181,000,000_0148,6,5
1182,000,000_0148,7,5
1183,000,000_0148,8,5
1184,000,000_0149,1,4
1185,000,000_0149,2,4
1186,000,000_0149,3,4
1187,000,000_0149,4,4
1188,000,000_0149,5,4
1189,000,000_0149,6,4
1190,000,000_0149,7,4
1191,000,000_0149,8,4
1192,000,000_0150,1,3
1193,000,000_0150,2,3
1194,000,000_0150,3,3
1195,000,000_0150,4,3
1196,000,000_0150,5,3
1197,000,000_0150,6,3
1198,000,000_0150,7,3
1199,000,000_0150,8,3
1200,000,000_0151,1,2
1201,000,000_0151,2,2
1202,000,000_0151,3,2
1203,000,000_0151,4,2
1204,000,000_0151,5,2
1205,000,000_0151,6,2
1206,000,000_0151,7,2
1207,000,000_0151,8,2
1208,000,000_0152,1,1
1209,000,000_0152,2,1
1210,000,000_0152,3,1
1211,000,000_0152,4,1
1212,000,000_0152,5,1
1213,000,000_0152,6,1
1214,000,000_0152,7,1
1215,000,000_0152,8,1
1216,000,000_0153,1,5
1217,000,000_0153,2,5
1218,000,000_0153,3,5
1219,000,000_0153,4,5
1220,000,000_0153,5,5
1221,000,000_0153,6,5
1222,000,000_0153,7,5
1223,000,000_0153,8,5
1224,000,000_0154,1,4
1225,000,000_0154,2,4
1226,000,000_0154,3,4
1227,000,000_0154,4,4
1228,000,000_0154,5,4
1229,000,000_0154,6,4
1230,000,000_0154,7,4
1231,000,000_0154,8,4
1232,000,000_0155,1,3
1233,000,000_0155,2,3
1234,000,000_0155,3,3
1235,000,000_0155,4,3
1236,000,000_0155,5,3
1237,000,000_0155,6,3
1238,000,000_0155,7,3
1239,000,000_0155,8,3
1240,000,000_0156,1,2
1241,000,000_0156,2,2
1242,000,000_0156,3,2
1243,000,000_0156,4,2
1244,000,000_0156,5,2
1245,000,000_0156,6,2
1246,000,000_0156,7,2
1247,000,000_0156,8,2
1248,000,000_0157,1,1
1249,000,000_0157,2,1
1250,000,000_0157,3,1
1251,000,000_0157,4,1
1252,000,000_0157,5,1
1253,000,000_0157,6,1
1254,000,000_0157,7,1
1255,000,000_0157,8,1
1256,000,000_0158,1,5
1257,000,000_0158,2,5
1258,000,000_0158,3,5
1259,000,000_0158,4,5
1260,000,000_0158,5,5
1261,000,000_0158,6,5
1262,000,000_0158,7,5
1263,000,000_0158,8,5
1264,000,000_0159,1,4
1265,000,000_0159,2,4
1266,000,000_0159,3,4
1267,000,000_0159,4,4
1268,000,000_0159,5,4
1269,000,000_0159,6,4
1270,000,000_0159,7,4
1271,000,000_0159,8,4
1272,000,000_0160,1,3
1273,000,000_0160,2,3
1274,000,000_0160,3,3
1275,000,000_0160,4,3
1276,000,000_0160,5,3
1277,000,000_0160,6,3
1278,000,000_0160,7,3
1279,000,000_0160,8,3
1280,000,000_0161,1,2
1281,000,000_0161,2,2
1282,000,000_0161,3,2
1283,000,000_0161,4,2
1284,000,000_0161,5,2
1285,000,000_0161,6,2
1286,000,000_0161,7,2
1287,000,000_0161,8,2
1288,000,000_0162,1,1
1289,000,000_0162,2,1
1290,000,000_0162,3,1
1291,000,000_0162,4,1
1292,000,000_0162,5,1
1293,000,000_0162,6,1
1294,000,000_0162,7,1
1295,000,000_0162,8,1
1296,000,000_0163,1,5
1297,000,000_0163,2,5
1298,000,000_0163,3,5
1299,000,000_0163,4,5
1300,000,000_0163,5,5
1301,000,000_0163,6,5
1302,000,000_0163,7,5
1303,000,000_0163,8,5
1304,000,000_0164,1,4
1305,000,000_0164,2,4
1306,000,000_0164,3,4
1307,000,000_0164,4,4
1308,000,000_0164,5,4
1309,000,000_0164,6,4
1310,000,000_0164,7,4
1311,000,000_0164,8,4
1312,000,000_0165,1,3
1313,000,000_0165,2,3
1314,000,000_0165,3,3
1315,000,000_0165,4,3
1316,000,000_0165,5,3
1317,000,000_0165,6,3
1318,000,000_0165,7,3
1319,000,000_0165,8,3
1320,000,000_0166,1,2
1321,000,000_0166,2,2
1322,000,000_0166,3,2
1323,000,000_0166,4,2
1324,000,000_0166,5,2
1325,000,000_0166,6,2
1326,000,000_0166,7,2
1327,000,000_0166,8,2
1328,000,000_0167,1,1
1329,000,000_0167,2,1
1330,000,000_0167,3,1
1331,000,000_0167,4,1
1332,000,000_0167,5,1
1333,000,000_0167,6,1
1334,000,000_0167,7,1
1335,000,000_0167,8,1
1336,000,000_0168,1,5
1337,000,000_0168,2,5
1338,000,000_0168,3,5
1339,000,000_0168,4,5
1340,000,000_0168,5,5
1341,000,000_0168,6,5
1342,000,000_0168,7,5
1343,000,000_0168,8,5
1344,000,000_0169,1,4
1345,000,000_0169,2,4
1346,000,000_0169,3,4
1347,000,000_0169,4,4
1348,000,000_0169,5,4
1349,000,000_0169,6,4
1350,000,000_0169,7,4
1351,000,000_0169,8,4
1352,000,000_0170,1,3
1353,000,000_0170,2,3
1354,000,000_0170,3,3
1355,000,000_0170,4,3
1356,000,000_0170,5,3
1357,000,000_0170,6,3
1358,000,000_0170,7,3
1359,000,000_0170,8,3
1360,000,000_0171,1,2
1361,000,000_0171,2,2
1362,000,000_0171,3,2
1363,000,000_0171,4,2
1364,000,000_0171,5,2
1365,000,000_0171,6,2
1366,000,000_0171,7,2
1367,000,000_0171,8,2
1368,000,000_0172,1,1
1369,000,000_0172,2,1
1370,000,000_0172,3,1
1371,000,000_0172,4,1
1372,000,000_0172,5,1
1373,000,000_0172,6,1
1374,000,000_0172,7,1
1375,000,000_0172,8,1
1376,000,000_0173,1,5
1377,000,000_0173,2,5
1378,000,000_0173,3,5
1379,000,000_0173,4,5
1380,000,000_0173,5,5
1381,000,000_0173,6,5
1382,000,000_0173,7,5
1383,000,000_0173,8,5
1384,000,000_0174,1,4
1385,000,000_0174,2,4
1386,000,000_0174,3,4
1387,000,000_0174,4,4
1388,000,000_0174,5,4
1389,000,000_0174,6,4
1390,000,000_0174,7,4
1391,000,000_0174,8,4
1392,000,000_0175,1,3
1393,000,000_0175,2,3
1394,000,000_0175,3,3
1395,000,000_0175,4,3
1396,000,000_0175,5,3
1397,000,000_0175,6,3
1398,000,000_0175,7,3
1399,000,000_0175,8,3
1400,000,000_0176,1,2
1401,000,000_0176,2,2
1402,000,000_0176,3,2
1403,000,000_0176,4,2
1404,000,000_0176,5,2
1405,000,000_0176,6,2
1406,000,000_0176,7,2
1407,000,000_0176,8,2
1408,000,000_0177,1,1
1409,000,000_0177,2,1
1410,000,000_0177,3,1
1411,000,000_0177,4,1
1412,000,000_0177,5,1
1413,000,000_0177,6,1
1414,000,000_0177,7,1
1415,000,000_0177,8,1
1416,000,000_0178,1,5
1417,000,000_0178,2,5
1418,000,000_0178,3,5
1419,000,000_0178,4,5
1420,000,000_0178,5,5
1421,000,000_0178,6,5
1422,000,000_0178,7,5
1423,000,000_0178,8,5
1424,000,000_0179,1,4
1425,000,000_0179,2,4
1426,000,000_0179,3,4
1427,000,000_0179,4,4
1428,000,000_0179,5,4
1429,000,000_0179,6,4
1430,000,000_0179,7,4
1431,000,000_0179,8,4
1432,000,000_0180,1,3
1433,000,000_0180,2,3
1434,000,000_0180,3,3
1435,000,000_0180,4,3
1436,000,000_0180,5,3
1437,000,000_0180,6,3
1438,000,000_0180,7,3
1439,000,000_0180,8,3
1440,000,000_0181,1,2
1441,000,000_0181,2,2
1442,000,000_0181,3,2
1443,000,000_0181,4,2
1444,000,000_0181,5,2
1445,000,000_0181,6,2
1446,000,000_0181,7,2
1447,000,000_0181,8,2
1448,000,000_0182,1,1
1449,000,000_0182,2,1
1450,000,000_0182,3,1
1451,000,000_0182,4,1
1452,000,000_0182,5,1
1453,000,000_0182,6,1
1454,000,000_0182,7,1
1455,000,000_0182,8,1
1456,000,000_0183,1,5
1457,000,000_0183,2,5
1458,000,000_0183,3,5
1459,000,000_0183,4,5
1460,000,000_0183,5,5
1461,000,000_0183,6,5
1462,000,000_0183,7,5
1463,000,000_0183,8,5
1464,000,000_0184,1,4
1465,000,000_0184,2,4
1466,000,000_0184,3,4
1467,000,000_0184,4,4
1468,000,000_0184,5,4
1469,000,000_0184,6,4
1470,000,000_0184,7,4
1471,000,000_0184,8,4
1472,000,000_0185,1,3
1473,000,000_0185,2,3
1474,000,000_0185,3,3
1475,000,000_0185,4,3
1476,000,000_0185,5,3
1477,000,000_0185,6,3
1478,000,000_0185,7,3
1479,000,000_0185,8,3
1480,000,000_0186,1,2
1481,000,000_0186,2,2
1482,000,000_0186,3,2
1483,000,000_0186,4,2
1484,000,000_0186,5,2
1485,000,000_0186,6,2
1486,000,000_0186,7,2
1487,000,000_0186,8,2
1488,000,000_0187,1,1
1489,000,000_0187,2,1
1490,000,000_0187,3,1
1491,000,000_0187,4,1
1492,000,000_0187,5,1
1493,000,000_0187,6,1
1494,000,000_0187,7,1
1495,000,000_0187,8,1
1496,000,000_0188,1,5
1497,000,000_0188,2,5
1498,000,000_0188,3,5
1499,000,000_0188,4,5
1500,000,000_0188,5,5
1501,000,000_0188,6,5
1502,000,000_0188,7,5
1503,000,000_0188,8,5
1504,000,000_0189,1,4
1505,000,000_0189,2,4
1506,000,000_0189,3,4
1507,000,000_0189,4,4
1508,000,000_0189,5,4
1509,000,000_0189,6,4
1510,000,000_0189,7,4
1511,000,000_0189,8,4
1512,000,000_0190,1,3
1513,000,000_0190,2,3
1514,000,000_0190,3,3
1515,000,000_0190,4,3
1516,000,000_0190,5,3
1517,000,000_0190,6,3
1518,000,000_0190,7,3
1519,000,000_0190,8,3
1520,000,000_0191,1,2
1521,000,000_0191,2,2
1522,000,000_0191,3,2
1523,000,000_0191,4,2
1524,000,000_0191,5,2
1525,000,000_0191,6,2
1526,000,000_0191,7,2
1527,000,000_0191,8,2
1528,000,000_0192,1,1
1529,000,000_0192,2,1
1530,000,000_0192,3,1
1531,000,000_0192,4,1
1532,000,000_0192,5,1
1533,000,000_0192,6,1
1534,000,000_0192,7,1
1535,000,000_0192,8,1
1536,000,000_0193,1,5
1537,000,000_0193,2,5
1538,000,000_0193,3,5
1539,000,000_0193,4,5
1540,000,000_0193,5,5
1541,000,000_0193,6,5
1542,000,000_0193,7,5
1543,000,000_0193,8,5
1544,000,000_0194,1,4
1545,000,000_0194,2,4
1546,000,000_0194,3,4
1547,000,000_0194,4,4
1548,000,000_0194,5,4
1549,000,000_0194,6,4
1550,000,000_0194,7,4
1551,000,000_0194,8,4
1552,000,000_0195,1,3
1553,000,000_0195,2,3
1554,000,000_0195,3,3
1555,000,000_0195,4,3
1556,000,000_0195,5,3
1557,000,000_0195,6,3
1558,000,000_0195,7,3
1559,000,000_0195,8,3
1560,000,000_0196,1,2
1561,000,000_0196,2,2
1562,000,000_0196,3,2
1563,000,000_0196,4,2
1564,000,000_0196,5,2
1565,000,000_0196,6,2
1566,000,000_0196,7,2
1567,000,000_0196,8,2
1568,000,000_0197,1,1
1569,000,000_0197,2,1
1570,000,000_0197,3,1
1571,000,000_0197,4,1
1572,000,000_0197,5,1
1573,000,000_0197,6,1
1574,000,000_0197,7,1
1575,000,000_0197,8,1
1576,000,000_0198,1,5
1577,000,000_0198,2,5
1578,000,000_0198,3,5
1579,000,000_0198,4,5
1580,000,000_0198,5,5
1581,000,000_0198,6,5
1582,000,000_0198,7,5
1583,000,000_0198,8,5
1584,000,000_0199,1,4
1585,000,000_0199,2,4
1586,000,000_0199,3,4
1587,000,000_0199,4,4
1588,000,000_0199,5,4
1589,000,000_0199,6,4
1590,000,000_0199,7,4
1591,000,000_0199,8,4
1592,000,000_0200,1,3
1593,000,000_0200,2,3
1594,000,000_0200,3,3
1595,000,000_0200,4,3
1596,000,000_0200,5,3
1597,000,000_0200,6,3
1598,000,000_0200,7,3
1599,000,000_0200,8,3
1600,000,000_0201,1,2
1601,000,000_0201,2,2
1602,000,000_0201,3,2
1603,000,000_0201,4,2
1604,000,000_0201,5,2
1605,000,000_0201,6,2
1606,000,000_0201,7,2
1607,000,000_0201,8,2
1608,000,000_0202,1,1
1609,000,000_0202,2,1
1610,000,000_0202,3,1
1611,000,000_0202,4,1
1612,000,000_0202,5,1
1613,000,000_0202,6,1
1614,000,000_0202,7,1
1615,000,000_0202,8,1
1616,000,000_0203,1,5
1617,000,000_0203,2,5
1618,000,000_0203,3,5
1619,000,000_0203,4,5
1620,000,000_0203,5,5
1621,000,000_0203,6,5
1622,000,000_0203,7,5
1623,000,000_0203,8,5
1624,000,000_0204,1,4
1625,000,000_0204,2,4
1626,000,000_0204,3,4
1627,000,000_0204,4,4
1628,000,000_0204,5,4
1629,000,000_0204,6,4
1630,000,000_0204,7,4
1631,000,000_0204,8,4
1632,000,000_0205,1,3
1633,000,000_0205,2,3
1634,000,000_0205,3,3
1635,000,000_0205,4,3
1636,000,000_0205,5,3
1637,000,000_0205,6,3
1638,000,000_0205,7,3
1639,000,000_0205,8,3
1640,000,000_0206,1,2
1641,000,000_0206,2,2
1642,000,000_0206,3,2
1643,000,000_0206,4,2
1644,000,000_0206,5,2
1645,000,000_0206,6,2
1646,000,000_0206,7,2
1647,000,000_0206,8,2
1648,000,000_0207,1,1
1649,000,000_0207,2,1
1650,000,000_0207,3,1
1651,000,000_0207,4,1
1652,000,000_0207,5,1
1653,000,000_0207,6,1
1654,000,000_0207,7,1
1655,000,000_0207,8,1
1656,000,000_0208,1,5
1657,000,000_0208,2,5
1658,000,000_0208,3,5
1659,000,000_0208,4,5
1660,000,000_0208,5,5
1661,000,000_0208,6,5
1662,000,000_0208,7,5
1663,000,000_0208,8,5
1664,000,000_0209,1,4
1665,000,000_0209,2,4
1666,000,000_0209,3,4
1667,000,000_0209,4,4
1668,000,000_0209,5,4
1669,000,000_0209,6,4
1670,000,000_0209,7,4
1671,000,000_0209,8,4
1672,000,000_0210,1,3
1673,000,000_0210,2,3
1674,000,000_0210,3,3
1675,000,000_0210,4,3
1676,000,000_0210,5,3
1677,000,000_0210,6,3
1678,000,000_0210,7,3
1679,000,000_0210,8,3
1680,000,000_0211,1,2
1681,000,000_0211,2,2
1682,000,000_0211,3,2
1683,000,000_0211,4,2
1684,000,000_0211,5,2
1685,000,000_0211,6,2
1686,000,000_0211,7,2
1687,000,000_0211,8,2
1688,000,000_0212,1,1
1689,000,000_0212,2,1
1690,000,000_0212,3,1
1691,000,000_0212,4,1
1692,000,000_0212,5,1
1693,000,000_0212,6,1
1694,000,000_0212,7,1
1695,000,000_0212,8,1
1696,000,000_0213,1,5
1697,000,000_0213,2,5
1698,000,000_0213,3,5
1699,000,000_0213,4,5
1700,000,000_0213,5,5
1701,000,000_0213,6,5
1702,000,000_0213,7,5
1703,000,000_0213,8,5
1704,000,000_0214,1,4
1705,000,000_0214,2,4
1706,000,000_0214,3,4
1707,000,000_0214,4,4
1708,000,000_0214,5,4
1709,000,000_0214,6,4
1710,000,000_0214,7,4
1711,000,000_0214,8,4
1712,000,000_0215,1,3
1713,000,000_0215,2,3
1714,000,000_0215,3,3
1715,000,000_0215,4,3
1716,000,000_0215,5,3
1717,000,000_0215,6,3
1718,000,000_0215,7,3
1719,000,000_0215,8,3
1720,000,000_0216,1,2
1721,000,000_0216,2,2
1722,000,000_0216,3,2
1723,000,000_0216,4,2
1724,000,000_0216,5,2
1725,000,000_0216,6,2
1726,000,000_0216,7,2
1727,000,000_0216,8,2
1728,000,000_0217,1,1
1729,000,000_0217,2,1
1730,000,000_0217,3,1
1731,000,000_0217,4,1
1732,000,000_0217,5,1
1733,000,000_0217,6,1
1734,000,000_0217,7,1
1735,000,000_0217,8,1
1736,000,000_0218,1,5
1737,000,000_0218,2,5
1738,000,000_0218,3,5
1739,000,000_0218,4,5
1740,000,000_0218,5,5
1741,000,000_0218,6,5
1742,000,000_0218,7,5
1743,000,000_0218,8,5
1744,000,000_0219,1,4
1745,000,000_0219,2,4
1746,000,000_0219,3,4
1747,000,000_0219,4,4
1748,000,000_0219,5,4
1749,000,000_0219,6,4
1750,000,000_0219,7,4
1751,000,000_0219,8,4
1752,000,000_0220,1,3
1753,000,000_0220,2,3
1754,000,000_0220,3,3
1755,000,000_0220,4,3
1756,000,000_0220,5,3
1757,000,000_0220,6,3
1758,000,000_0220,7,3
1759,000,000_0220,8,3
1760,000,000_0221,1,2
1761,000,000_0221,2,2
1762,000,000_0221,3,2
1763,000,000_0221,4,2
1764,000,000_0221,5,2
1765,000,000_0221,6,2
1766,000,000_0221,7,2
1767,000,000_0221,8,2
1768,000,000_0222,1,1
1769,000,000_0222,2,1
1770,000,000_0222,3,1
1771,000,000_0222,4,1
1772,000,000_0222,5,1
1773,000,000_0222,6,1
1774,000,000_0222,7,1
1775,000,000_0222,8,1
1776,000,000_0223,1,5
1777,000,000_0223,2,5
1778,000,000_0223,3,5
1779,000,000_0223,4,5
1780,000,000_0223,5,5
1781,000,000_0223,6,5
1782,000,000_0223,7,5
1783,000,000_0223,8,5
1784,000,000_0224,1,4
1785,000,000_0224,2,4
1786,000,000_0224,3,4
1787,000,000_0224,4,4
1788,000,000_0224,5,4
1789,000,000_0224,6,4
1790,000,000_0224,7,4
1791,000,000_0224,8,4
1792,000,000_0225,1,3
1793,000,000_0225,2,3
1794,000,000_0225,3,3
1795,000,000_0225,4,3
1796,000,000_0225,5,3
1797,000,000_0225,6,3
1798,000,000_0225,7,3
1799,000,000_0225,8,3
1800,000,000_0226,1,2
1801,000,000_0226,2,2
1802,000,000_0226,3,2
1803,000,000_0226,4,2
1804,000,000_0226,5,2
1805,000,000_0226,6,2
1806,000,000_0226,7,2
1807,000,000_0226,8,2
1808,000,000_0227,1,1
1809,000,000_0227,2,1
1810,000,000_0227,3,1
1811,000,000_0227,4,1
1812,000,000_0227,5,1
1813,000,000_0227,6,1
1814,000,000_0227,7,1
1815,000,000_0227,8,1
1816,000,000_0228,1,5
1817,000,000_0228,2,5
1818,000,000_0228,3,5
1819,000,000_0228,4,5
1820,000,000_0228,5,5
1821,000,000_0228,6,5
1822,000,000_0228,7,5
1823,000,000_0228,8,5
1824,000,000_0229,1,4
1825,000,000_0229,2,4
1826,000,000_0229,3,4
1827,000,000_0229,4,4
1828,000,000_0229,5,4
1829,000,000_0229,6,4
1830,000,000_0229,7,4
1831,000,000_0229,8,4
1832,000,000_0230,1,3
1833,000,000_0230,2,3
1834,000,000_0230,3,3
1835,000,000_0230,4,3
1836,000,000_0230,5,3
1837,000,000_0230,6,3
1838,000,000_0230,7,3
1839,000,000_0230,8,3
1840,000,000_0231,1,2
1841,000,000_0231,2,2
1842,000,000_0231,3,2
1843,000,000_0231,4,2
1844,000,000_0231,5,2
1845,000,000_0231,6,2
1846,000,000_0231,7,2
1847,000,000_0231,8,2
1848,000,000_0232,1,1
1849,000,000_0232,2,1
1850,000,000_0232,3,1
1851,000,000_0232,4,1
1852,000,000_0232,5,1
1853,000,000_0232,6,1
1854,000,000_0232,7,1
1855,000,000_0232,8,1
1856,001,001_0001,1,5
1857,001,001_0001,2,5
1858,001,001_0001,3,5
1859,001,001_0001,4,5
1860,001,001_0001,5,5
1861,001,001_0001,6,5
1862,001,001_0001,7,5
1863,001,001_0001,8,5
1864,001,001_0002,1,4
1865,001,001_0002,2,4
1866,001,001_0002,3,4
1867,001,001_0002,4,4
1868,001,001_0002,5,4
1869,001,001_0002,6,4
1870,001,001_0002,7,4
1871,001,001_0002,8,4
1872,001,001_0003,1,3
1873,001,001_0003,2,3
1874,001,001_0003,3,3
1875,001,001_0003,4,3
1876,001,001_0003,5,3
1877,001,001_0003,6,3
1878,001,001_0003,7,3
1879,001,001_0003,8,3
1880,001,001_0004,1,2
1881,001,001_0004,2,2
1882,001,001_0004,3,2
1883,001,001_0004,4,2
1884,001,001_0004,5,2
1885,001,001_0004,6,2
1886,001,001_0004,7,2
1887,001,001_0004,8,2
1888,001,001_0005,1,1
1889,001,001_0005,2,1
1890,001,001_0005,3,1
1891,001,001_0005,4,1
1892,001,001_0005,5,1
1893,001,001_0005,6,1
1894,001,001_0005,7,1
1895,001,001_0005,8,1
1896,001,001_0006,1,5
1897,001,001_0006,2,5
1898,001,001_0006,3,5
1899,001,001_0006,4,5
1900,001,001_0006,5,5
1901,001,001_0006,6,5
1902,001,001_0006,7,5
1903,001,001_0006,8,5
1904,001,001_0007,1,4
1905,001,001_0007,2,4
1906,001,001_0007,3,4
1907,001,001_0007,4,4
1908,001,001_0007,5,4
1909,001,001_0007,6,4
1910,001,001_0007,7,4
1911,001,001_0007,8,4
1912,001,001_0008,1,3
1913,001,001_0008,2,3
1914,001,001_0008,3,3
1915,001,001_0008,4,3
1916,001,001_0008,5,3
1917,001,001_0008,6,3
1918,001,001_0008,7,3
1919,001,001_0008,8,3
1920,001,001_0009,1,2
1921,001,001_0009,2,2
1922,001,001_0009,3,2
1923,001,001_0009,4,2
1924,001,001_0009,5,2
1925,001,001_0009,6,2
1926,001,001_0009,7,2
1927,001,001_0009,8,2
1928,001,001_0010,1,1
1929,001,001_0010,2,1
1930,001,001_0010,3,1
1931,001,001_0010,4,1
1932,001,001_0010,5,1
1933,001,001_0010,6,1
1934,001,001_0010,7,1
1935,001,001_0010,8,1
1936,001,001_0011,1,5
1937,001,001_0011,2,5
1938,001,001_0011,3,5
1939,001,001_0011,4,5
1940,001,001_0011,5,5
1941,001,001_0011,6,5
1942,001,001_0011,7,5
1943,001,001_0011,8,5
1944,001,001_0012,1,4
1945,001,001_0012,2,4
1946,001,001_0012,3,4
1947,001,001_0012,4,4
1948,001,001_0012,5,4
1949,001,001_0012,6,4
1950,001,001_0012,7,4
1951,001,001_0012,8,4
1952,001,001_0013,1,3
1953,001,001_0013,2,3
1954,001,001_0013,3,3
1955,001,001_0013,4,3
1956,001,001_0013,5,3
1957,001,001_0013,6,3
1958,001,001_0013,7,3
1959,001,001_0013,8,3
1960,001,001_0014,1,2
1961,001,001_0014,2,2
1962,001,001_0014,3,2
1963,001,001_0014,4,2
1964,001,001_0014,5,2
1965,001,001_0014,6,2
1966,001,001_0014,7,2
1967,001,001_0014,8,2
1968,001,001_0015,1,1
1969,001,001_0015,2,1
1970,001,001_0015,3,1
1971,001,001_0015,4,1
1972,001,001_0015,5,1
1973,001,001_0015,6,1
1974,001,001_0015,7,1
1975,001,001_0015,8,1
1976,001,001_0016,1,5
1977,001,001_0016,2,5
1978,001,001_0016,3,5
1979,001,001_0016,4,5
1980,001,001_0016,5,5
1981,001,001_0016,6,5
1982,001,001_0016,7,5
1983,001,001_0016,8,5
1984,001,001_0017,1,4
1985,001,001_0017,2,4
1986,001,001_0017,3,4
1987,001,001_0017,4,4
1988,001,001_0017,5,4
1989,001,001_0017,6,4
1990,001,001_0017,7,4
1991,001,001_0017,8,4
1992,001,001_0018,1,3
1993,001,001_0018,2,3
1994,001,001_0018,3,3
1995,001,001_0018,4,3
1996,001,001_0018,5,3
1997,001,001_0018,6,3
1998,001,001_0018,7,3
1999,001,001_0018,8,3
2000,001,001_0019,1,2
2001,001,001_0019,2,2
2002,001,001_0019,3,2
2003,001,001_0019,4,2
2004,001,001_0019,5,2
2005,001,001_0019,6,2
2006,001,001_0019,7,2
2007,001,001_0019,8,2
2008,001,001_0020,1,1
2009,001,001_0020,2,1
2010,001,001_0020,3,1
2011,001,001_0020,4,1
2012,001,001_0020,5,1
2013,001,001_0020,6,1
2014,001,001_0020,7,1
2015,001,001_0020,8,1
2016,001,001_0021,1,5
2017,001,001_0021,2,5
2018,001,001_0021,3,5
2019,001,001_0021,4,5
2020,001,001_0021,5,5
2021,001,001_0021,6,5
2022,001,001_0021,7,5
2023,001,001_0021,8,5
2024,001,001_0022,1,4
2025,001,001_0022,2,4
2026,001,001_0022,3,4
2027,001,001_0022,4,4
2028,001,001_0022,5,4
2029,001,001_0022,6,4
2030,001,001_0022,7,4
2031,001,001_0022,8,4
2032,001,001_0023,1,3
2033,001,001_0023,2,3
2034,001,001_0023,3,3
2035,001,001_0023,4,3
2036,001,001_0023,5,3
2037,001,001_0023,6,3
2038,001,001_0023,7,3
2039,001,001_0023,8,3
2040,001,001_0024,1,2
2041,001,001_0024,2,2
2042,001,001_0024,3,2
2043,001,001_0024,4,2
2044,001,001_0024,5,2
2045,001,001_0024,6,2
2046,001,001_0024,7,2
2047,001,001_0024,8,2
2048,001,001_0025,1,1
2049,001,001_0025,2,1
2050,001,001_0025,3,1
2051,001,001_0025,4,1
2052,001,001_0025,5,1
2053,001,001_0025,6,1
2054,001,001_0025,7,1
2055,001,001_0025,8,1
2056,001,001_0026,1,5
2057,001,001_0026,2,5
2058,001,001_0026,3,5
2059,001,001_0026,4,5
2060,001,001_0026,5,5
2061,001,001_0026,6,5
2062,001,001_0026,7,5
2063,001,001_0026,8,5
2064,001,001_0027,1,4
2065,001,001_0027,2,4
